group;kingdom;phylum;class;order;family;genus;species
ASV00950;Eukaryota(100);Stramenopiles(100);Hyphochytriomycetes(86);Hyphochytriomycetes_Class_Incertae_sedis(86);Hyphochytriaceae(86);Hyphochytrium(86);Hyphochytrium_catenoides(86)
ASV00951;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00952;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00953;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00954;Eukaryota(100);Stramenopiles(100);Hyphochytriomycetes(79);Hyphochytriomycetes_Class_Incertae_sedis(79);Hyphochytriaceae(79);Hyphochytrium(79);Hyphochytrium_catenoides(79)
ASV00955;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00956;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Saprolegniales(98);Saprolegniaceae(98);Saprolegnia(96);Saprolegnia_ferax(92)
ASV00957;Eukaryota(100);Stramenopiles(100);Oomycetes(94);unclassified;unclassified;unclassified;unclassified
ASV00958;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00959;Eukaryota(100);Stramenopiles(100);Oomycetes(90);unclassified;unclassified;unclassified;unclassified
ASV00960;Eukaryota(100);Stramenopiles(100);Oomycetes(95);unclassified;unclassified;unclassified;unclassified
ASV00961;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00962;Eukaryota(100);Stramenopiles(100);Oomycetes(92);unclassified;unclassified;unclassified;unclassified
ASV00963;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00964;Eukaryota(100);Stramenopiles(100);Oomycetes(96);unclassified;unclassified;unclassified;unclassified
ASV00965;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00966;Eukaryota(100);Stramenopiles(100);unclassified;unclassified;unclassified;unclassified;unclassified
ASV00967;Eukaryota(100);Stramenopiles(100);Oomycetes(92);Peronosporales(65);Peronosporaceae(63);unclassified;unclassified
ASV00968;Eukaryota(99);Stramenopiles(99);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00969;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00970;Eukaryota(100);Stramenopiles(100);Oomycetes(98);unclassified;unclassified;unclassified;unclassified
ASV00971;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Peronosporales(65);unclassified;unclassified;unclassified
